"","medium","ID","gemeente","weight1","medium_gemeente","gebruik","freq","app","blendle","facebook","krant","nieuwsb","podcast","radio","replica","site","teltekst","tv","twitter","weetniet","youtube"
"319084","telegraaf",77075,"langedijk",2.21250130357724,"landelijk",1,7,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0
"319085","telegraaf",55304,"smallingerland",1.21693399652586,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319086","telegraaf",11063,"almere",1.09514958621869,"landelijk",1,5,1,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319090","telegraaf",77226,"langedijk",0.743045781576525,"landelijk",1,6,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0
"319091","telegraaf",77237,"langedijk",2.21250130357724,"landelijk",1,7,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0
"319093","telegraaf",88508,"amsterdam",1.09211804895821,"landelijk",1,6,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0
"319104","telegraaf",11095,"almere",1.04141127627369,"landelijk",1,2,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319108","telegraaf",55162,"smallingerland",1.38096474972391,"landelijk",1,7,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0
"319115","telegraaf",55305,"smallingerland",0.975041314245575,"landelijk",1,5,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0
"319116","telegraaf",77216,"langedijk",2.21250130357724,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,0
"319118","telegraaf",11089,"almere",0.83621210660842,"landelijk",1,7,1,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319128","telegraaf",77252,"langedijk",1.49707465828579,"landelijk",1,7,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319131","telegraaf",88518,"amsterdam",1.09211804895821,"landelijk",1,7,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0
"319138","telegraaf",55163,"smallingerland",1.38096474972391,"landelijk",1,7,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319140","telegraaf",11083,"almere",1.17104368139015,"landelijk",1,6,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,0
"319142","telegraaf",55170,"smallingerland",0.975041314245575,"landelijk",1,4,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319143","telegraaf",11064,"almere",0.83621210660842,"landelijk",1,7,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0
"319145","telegraaf",88351,"amsterdam",0.947416839487048,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319146","telegraaf",77217,"langedijk",1.09813478656974,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319154","telegraaf",77220,"langedijk",1.09813478656974,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,0
"319162","telegraaf",55297,"smallingerland",0.79140772150439,"landelijk",1,5,0,0,0,1,1,NA,NA,0,1,NA,NA,0,0,0
"319163","telegraaf",88509,"amsterdam",1.09211804895821,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319172","telegraaf",77259,"langedijk",0.743045781576525,"landelijk",1,7,1,0,0,0,0,NA,NA,0,0,NA,NA,1,0,0
"319180","telegraaf",55309,"smallingerland",0.79140772150439,"landelijk",1,7,0,0,0,1,0,NA,NA,0,1,NA,NA,0,0,0
"319184","telegraaf",55310,"smallingerland",1.21693399652586,"landelijk",1,6,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319191","telegraaf",11072,"almere",0.879361846186308,"landelijk",1,6,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319193","telegraaf",77245,"langedijk",0.743045781576525,"landelijk",1,7,1,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319195","telegraaf",77403,"langedijk",1,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,0
"319197","telegraaf",77246,"langedijk",2.21250130357724,"landelijk",1,7,1,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0
"319202","telegraaf",11086,"almere",1.17104368139015,"landelijk",1,7,1,0,0,0,0,NA,NA,1,0,NA,NA,0,0,0
"319203","telegraaf",88510,"amsterdam",1.04460325938323,"landelijk",1,7,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319205","telegraaf",11098,"almere",0.879361846186308,"landelijk",1,5,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,0
"319210","telegraaf",77262,"langedijk",0.743045781576525,"landelijk",1,6,1,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319215","telegraaf",11087,"almere",1.17104368139015,"landelijk",1,5,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,0
"319217","telegraaf",77261,"langedijk",0.743045781576525,"landelijk",1,6,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0
"319218","telegraaf",55313,"smallingerland",0.898081711232443,"landelijk",1,7,0,0,0,1,0,NA,NA,1,1,NA,NA,0,0,0
"319219","telegraaf",77255,"langedijk",0.604305089175663,"landelijk",1,6,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,0
"319220","telegraaf",11092,"almere",1.04141127627369,"landelijk",1,6,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,0
"319276","trouw",22197,"enschede",0.983363143468961,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319278","trouw",33069,"nijmegen",0.95182284806155,"landelijk",1,6,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"319306","trouw",22198,"enschede",0.983363143468961,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319318","trouw",44049,"roermond",0.766138087681291,"landelijk",1,7,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319328","trouw",44048,"roermond",0.890238561106325,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319345","trouw",55037,"smallingerland",0.898081711232443,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319397","trouw",99007,"rotterdam",1.04689921533174,"landelijk",1,3,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319456","trouw",33042,"nijmegen",0.794532771832626,"landelijk",1,5,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"319462","trouw",33023,"nijmegen",0.95182284806155,"landelijk",1,3,0,0,0,1,1,NA,NA,0,1,NA,NA,0,0,NA
"319492","trouw",88125,"amsterdam",1.04460325938323,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"319515","trouw",77687,"langedijk",0.893092265078127,"landelijk",1,5,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319517","trouw",55036,"smallingerland",0.79140772150439,"landelijk",1,7,1,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"319536","trouw",22505,"enschede",0.983363143468961,"landelijk",1,6,0,0,0,1,0,NA,NA,0,1,NA,NA,0,0,NA
"319564","trouw",11476,"almere",0.879361846186308,"landelijk",1,7,1,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319619","trouw",22501,"enschede",0.935871537760698,"landelijk",1,3,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319627","trouw",88540,"amsterdam",1.04460325938323,"landelijk",1,5,0,0,0,0,0,NA,NA,0,0,NA,NA,1,0,NA
"319638","trouw",22503,"enschede",1.3100070737263,"landelijk",1,3,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"319652","trouw",88556,"amsterdam",1.04460325938323,"landelijk",1,6,0,1,1,0,1,NA,NA,0,1,NA,NA,0,0,NA
"319676","trouw",22507,"enschede",0.983363143468961,"landelijk",1,4,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"319687","trouw",44056,"roermond",0.74177947080842,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319700","trouw",55049,"smallingerland",0.975041314245575,"landelijk",1,5,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"319736","trouw",22218,"enschede",0.983363143468961,"landelijk",1,6,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"319738","trouw",11350,"almere",0.879361846186308,"landelijk",1,3,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319757","trouw",88403,"amsterdam",1.04460325938323,"landelijk",1,2,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"319761","trouw",22352,"enschede",0.793392238324074,"landelijk",1,6,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"319762","trouw",44248,"roermond",1.50062529002671,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319790","trouw",88308,"amsterdam",0.95910950278246,"landelijk",1,4,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"319858","trouw",22277,"enschede",0.793392238324074,"landelijk",1,6,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"319859","trouw",22553,"enschede",1.3100070737263,"landelijk",1,2,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"319878","trouw",11352,"almere",0.83621210660842,"landelijk",1,7,0,0,0,1,1,NA,NA,1,0,NA,NA,0,0,NA
"319884","trouw",77694,"langedijk",1.49707465828579,"landelijk",1,5,0,0,0,0,0,NA,NA,1,1,NA,NA,0,0,NA
"319885","trouw",11156,"almere",0.879361846186308,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319897","trouw",88405,"amsterdam",0.947416839487048,"landelijk",1,6,0,0,1,0,0,NA,NA,0,0,NA,NA,0,0,NA
"319901","trouw",22354,"enschede",0.833653609499695,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319909","trouw",22276,"enschede",0.935871537760698,"landelijk",1,6,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"319911","trouw",99141,"rotterdam",1.02417055319339,"landelijk",1,2,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"319924","trouw",88421,"amsterdam",1.04460325938323,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"319939","trouw",55193,"smallingerland",0.79140772150439,"landelijk",1,5,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"319953","trouw",44065,"roermond",0.890238561106325,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"319967","trouw",88406,"amsterdam",1.09211804895821,"landelijk",1,3,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"319976","trouw",11494,"almere",0.83621210660842,"landelijk",1,6,0,0,0,0,1,NA,NA,1,0,NA,NA,0,0,NA
"319983","trouw",77593,"langedijk",0.743045781576525,"landelijk",1,4,0,0,0,0,0,NA,NA,1,1,NA,NA,0,0,NA
"319984","trouw",22225,"enschede",0.793392238324074,"landelijk",1,3,1,0,1,0,0,NA,NA,0,1,NA,NA,0,0,NA
"319991","trouw",22449,"enschede",0.935871537760698,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"320009","trouw",55194,"smallingerland",0.898081711232443,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320040","trouw",44278,"roermond",1.74369936755954,"landelijk",1,6,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"320053","trouw",77594,"langedijk",0.604305089175663,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320064","trouw",88423,"amsterdam",1.09211804895821,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320065","trouw",44379,"roermond",0.74177947080842,"landelijk",1,2,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320066","trouw",99440,"rotterdam",1.02417055319339,"landelijk",1,3,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"320069","trouw",22556,"enschede",1.11056849418776,"landelijk",1,2,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320122","trouw",33383,"nijmegen",0.765361480164152,"landelijk",1,5,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320156","trouw",66194,"bunschoten",1.06766232946955,"landelijk",1,6,1,0,0,1,0,NA,NA,1,1,NA,NA,0,0,NA
"320204","trouw",88425,"amsterdam",1.09211804895821,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320218","trouw",88269,"amsterdam",0.947416839487048,"landelijk",1,5,0,0,0,0,0,NA,NA,0,0,NA,NA,1,0,NA
"320221","trouw",66096,"bunschoten",0.658385254746918,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320222","trouw",99109,"rotterdam",0.924563889565911,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320237","trouw",11102,"almere",0.940301805881723,"landelijk",1,2,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320262","trouw",55182,"smallingerland",0.859226076233964,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320268","trouw",99068,"rotterdam",1.04689921533174,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320311","trouw",33108,"nijmegen",0.916876647096828,"landelijk",1,6,1,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320360","trouw",22456,"enschede",0.793392238324074,"landelijk",1,2,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320363","trouw",11260,"almere",0.879361846186308,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320370","trouw",33390,"nijmegen",1.33017405341258,"landelijk",1,5,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"320428","trouw",88272,"amsterdam",0.906197566706999,"landelijk",1,3,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320441","trouw",88444,"amsterdam",0.906197566706999,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320457","trouw",88413,"amsterdam",1.09211804895821,"landelijk",1,2,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320483","trouw",11470,"almere",1.17104368139015,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320505","trouw",22531,"enschede",1.3100070737263,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320515","trouw",33012,"nijmegen",0.794532771832626,"landelijk",1,2,0,0,1,0,0,NA,NA,0,1,NA,NA,0,0,NA
"320534","trouw",11075,"almere",0.879361846186308,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"320538","trouw",88008,"amsterdam",0.947416839487048,"landelijk",1,2,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"320542","trouw",55186,"smallingerland",0.898081711232443,"landelijk",1,7,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320557","trouw",66106,"bunschoten",1.07462409018958,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320594","trouw",99182,"rotterdam",1.04689921533174,"landelijk",1,4,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"320612","trouw",55187,"smallingerland",0.79140772150439,"landelijk",1,7,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320613","trouw",22444,"enschede",0.983363143468961,"landelijk",1,5,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"320629","trouw",22564,"enschede",1.11056849418776,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320687","trouw",33129,"nijmegen",0.765361480164152,"landelijk",1,4,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"320692","trouw",55235,"smallingerland",0.859226076233964,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"320712","trouw",99116,"rotterdam",0.924563889565911,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320736","trouw",11458,"almere",1.09514958621869,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320741","trouw",66093,"bunschoten",0.658385254746918,"landelijk",1,7,0,0,0,1,0,NA,NA,1,1,NA,NA,0,0,NA
"320769","trouw",22566,"enschede",0.935871537760698,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320789","trouw",88324,"amsterdam",1.09211804895821,"landelijk",1,2,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"320791","trouw",88449,"amsterdam",1.04460325938323,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"320823","trouw",66266,"bunschoten",0.65412002316781,"landelijk",1,7,0,0,0,1,0,NA,NA,1,0,NA,NA,1,0,NA
"320849","trouw",55206,"smallingerland",0.898081711232443,"landelijk",1,5,0,0,0,1,1,NA,NA,0,0,NA,NA,0,0,NA
"320877","trouw",99311,"rotterdam",1.02417055319339,"landelijk",1,5,0,0,0,0,0,NA,NA,1,1,NA,NA,0,0,NA
"320880","trouw",11132,"almere",0.879361846186308,"landelijk",1,4,1,1,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"320884","trouw",22401,"enschede",0.935871537760698,"landelijk",1,6,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"320888","trouw",88466,"amsterdam",0.906197566706999,"landelijk",1,3,0,0,0,1,1,NA,NA,1,1,NA,NA,0,0,NA
"320907","trouw",66111,"bunschoten",1.06766232946955,"landelijk",1,4,0,0,1,0,0,NA,NA,0,0,NA,NA,1,0,NA
"320919","trouw",55207,"smallingerland",1.38096474972391,"landelijk",1,3,0,0,0,1,0,NA,NA,0,1,NA,NA,0,0,NA
"320929","trouw",88326,"amsterdam",0.947416839487048,"landelijk",1,5,0,1,0,1,0,NA,NA,0,1,NA,NA,0,0,NA
"320958","trouw",88467,"amsterdam",0.947416839487048,"landelijk",1,3,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"320971","trouw",99203,"rotterdam",0.988012369639299,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321006","trouw",66253,"bunschoten",1.88116939479177,"landelijk",1,3,0,0,0,1,0,NA,NA,0,1,NA,NA,0,0,NA
"321015","trouw",66300,"bunschoten",1.06766232946955,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321026","trouw",88343,"amsterdam",0.906197566706999,"landelijk",1,6,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"321030","trouw",55068,"smallingerland",0.79140772150439,"landelijk",1,7,0,1,0,0,1,NA,NA,0,1,NA,NA,1,0,NA
"321035","trouw",99407,"rotterdam",0.988012369639299,"landelijk",1,3,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321037","trouw",77615,"langedijk",0.743045781576525,"landelijk",1,5,0,0,0,0,1,NA,NA,0,0,NA,NA,0,0,NA
"321047","trouw",66113,"bunschoten",1.06766232946955,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321080","trouw",11088,"almere",1.17104368139015,"landelijk",1,3,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"321104","trouw",66395,"bunschoten",1.15252784905798,"landelijk",1,6,1,1,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"321108","trouw",44144,"roermond",0.890238561106325,"landelijk",1,6,1,0,0,1,0,NA,NA,0,1,NA,NA,0,0,NA
"321121","trouw",77611,"langedijk",0.743045781576525,"landelijk",1,3,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321129","trouw",55210,"smallingerland",0.859226076233964,"landelijk",1,4,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"321143","trouw",44082,"roermond",0.766138087681291,"landelijk",1,7,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321181","trouw",99206,"rotterdam",0.924563889565911,"landelijk",1,7,0,0,0,0,1,NA,NA,1,1,NA,NA,0,0,NA
"321209","trouw",88330,"amsterdam",0.917381517197433,"landelijk",1,6,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"321213","trouw",44083,"roermond",0.890238561106325,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321222","trouw",22109,"enschede",1.3100070737263,"landelijk",1,2,0,1,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321259","trouw",11278,"almere",0.940301805881723,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321278","trouw",11372,"almere",1.09514958621869,"landelijk",1,5,0,0,0,0,0,NA,NA,1,1,NA,NA,0,0,NA
"321279","trouw",88331,"amsterdam",0.906197566706999,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321342","trouw",33482,"nijmegen",1.11036090363886,"landelijk",1,6,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321365","trouw",66305,"bunschoten",1.07462409018958,"landelijk",1,6,0,1,0,0,0,NA,NA,1,1,NA,NA,0,0,NA
"321394","trouw",99334,"rotterdam",0.924563889565911,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321400","trouw",11556,"almere",1.09514958621869,"landelijk",1,3,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"321405","trouw",88036,"amsterdam",1.09211804895821,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321424","trouw",66134,"bunschoten",0.65412002316781,"landelijk",1,3,0,1,0,1,0,NA,NA,1,1,NA,NA,0,0,NA
"321438","trouw",22034,"enschede",0.983363143468961,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321502","trouw",22113,"enschede",0.935871537760698,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321528","trouw",44150,"roermond",0.766138087681291,"landelijk",1,7,1,0,0,0,0,NA,NA,1,1,NA,NA,0,0,NA
"321555","trouw",22421,"enschede",0.793392238324074,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321557","trouw",22395,"enschede",0.983363143468961,"landelijk",1,6,0,0,0,1,1,NA,NA,1,1,NA,NA,0,0,NA
"321591","trouw",99165,"rotterdam",1.02417055319339,"landelijk",1,3,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321598","trouw",44151,"roermond",0.890238561106325,"landelijk",1,5,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"321600","trouw",22380,"enschede",0.935871537760698,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321601","trouw",99212,"rotterdam",1.04689921533174,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321615","trouw",88039,"amsterdam",1.04460325938323,"landelijk",1,6,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"321618","trouw",66293,"bunschoten",1.06766232946955,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321650","trouw",11143,"almere",1.09514958621869,"landelijk",1,4,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"321652","trouw",44183,"roermond",0.890238561106325,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321670","trouw",22381,"enschede",1.11056849418776,"landelijk",1,5,0,0,0,1,0,NA,NA,1,1,NA,NA,0,0,NA
"321685","trouw",88040,"amsterdam",0.906197566706999,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321690","trouw",22475,"enschede",0.935871537760698,"landelijk",1,4,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321707","trouw",11123,"almere",0.940301805881723,"landelijk",1,2,0,0,0,1,0,NA,NA,0,1,NA,NA,0,0,NA
"321719","trouw",33503,"nijmegen",0.95182284806155,"landelijk",1,5,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"321751","trouw",99084,"rotterdam",0.924563889565911,"landelijk",1,7,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321769","trouw",88338,"amsterdam",0.95910950278246,"landelijk",1,3,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"321777","trouw",11124,"almere",1.04141127627369,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321814","trouw",99340,"rotterdam",0.924563889565911,"landelijk",1,7,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321839","trouw",88339,"amsterdam",0.917381517197433,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321849","trouw",44165,"roermond",0.766138087681291,"landelijk",1,3,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321895","trouw",88043,"amsterdam",0.947416839487048,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"321900","trouw",33365,"nijmegen",0.765361480164152,"landelijk",1,3,0,0,0,1,0,NA,NA,1,0,NA,NA,0,0,NA
"321926","trouw",66162,"bunschoten",1.15252784905798,"landelijk",1,7,0,0,0,0,0,NA,NA,1,0,NA,NA,0,0,NA
"321931","trouw",55336,"smallingerland",0.859226076233964,"landelijk",1,7,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321934","trouw",55409,"smallingerland",0.859226076233964,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321936","trouw",88356,"amsterdam",0.917381517197433,"landelijk",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321954","trouw",99342,"rotterdam",1.04689921533174,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321960","trouw",66376,"bunschoten",1.15252784905798,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"321970","trouw",33366,"nijmegen",1.11036090363886,"landelijk",1,2,0,0,0,1,0,NA,NA,1,1,NA,NA,0,0,NA
"321999","trouw",33507,"nijmegen",0.765361480164152,"landelijk",1,2,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"322049","trouw",55270,"smallingerland",0.975041314245575,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"322050","trouw",33414,"nijmegen",1.33017405341258,"landelijk",1,5,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"322081","trouw",33227,"nijmegen",0.794532771832626,"landelijk",1,3,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"322117","trouw",88218,"amsterdam",0.906197566706999,"landelijk",1,4,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,NA
"322127","trouw",99282,"rotterdam",0.988012369639299,"landelijk",1,4,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
"322133","trouw",99532,"rotterdam",0.988012369639299,"landelijk",1,4,0,0,0,0,0,NA,NA,1,1,NA,NA,0,0,NA
"322140","trouw",66566,"bunschoten",1.07462409018958,"landelijk",1,6,0,0,0,1,0,NA,NA,0,0,NA,NA,0,0,NA
